DESCRI;DESC_PLA;DATA;BASE
CH GR 50,25 X 2445 X 6000;CSP Mercadoria Revenda;20/02/2025 09:54;B
CH GR 12,50 X 1500 X 6000;CSP Mercadoria Revenda;20/02/2025 10:03;B
TB QD ZN 20X20X1,10X6000;CSP Mercadoria Revenda;20/02/2025 13:42;B
TB QD ZN 30X30X1,10X6000;CSP Mercadoria Revenda;20/02/2025 13:45;B
TB RED FF 19,05X0,75X6000;CSP Mercadoria Revenda;20/02/2025 13:48;B
TB RT FF 150X50X1,50X6000;CSP Mercadoria Revenda;20/02/2025 13:51;B
TB RT FF 150X50X1,50X6000;CSP Mercadoria Revenda;20/02/2025 13:53;B
TB RT FF 150X50X1,50X6000;CSP Mercadoria Revenda;20/02/2025 13:53;B
TB RT FF 100X50X1,50X6000;CSP Mercadoria Revenda;20/02/2025 13:57;B
TB RT FF 100X50X1,50X6000;CSP Mercadoria Revenda;20/02/2025 13:57;B
BOBINA GALVALUME  0,40 X 1200 AZM 80;CSP Mercadoria Revenda;20/02/2025 14:00;B
TB RT FF 100X50X1,50X6000;CSP Mercadoria Revenda;20/02/2025 14:08;B
PAGAMENTO DE DIARIAS;DP Salários;20/02/2025 14:11;B
CH FF 1,20 X 1200 X 2000;CSP Mercadoria Revenda;20/02/2025 14:11;B
VIGA W 200X19,3X12000;CSP Mercadoria Revenda;20/02/2025 14:15;B
VIGA W 200X26,6X12000;CSP Mercadoria Revenda;20/02/2025 14:17;B
VIGA W 310X32,7X12000;CSP Mercadoria Revenda;20/02/2025 14:17;B
BOBINA GALVALUME  0,40 X 1200 AZM 80;CSP Mercadoria Revenda;20/02/2025 14:26;B
BOBINA GALVALUME  0,40 X 1200 AZM 80;CSP Mercadoria Revenda;20/02/2025 14:29;B
TB RT FF 70X30X1,50X6000;CSP Mercadoria Revenda;20/02/2025 16:12;B
TB RT FQ 70X30X2,00X6000;CSP Mercadoria Revenda;20/02/2025 16:15;B
TB RT FF 80X40X1,50X6000;CSP Mercadoria Revenda;20/02/2025 16:16;B
BOBINA GALVANIZADA 1,55  X 1200  Z100;CSP Mercadoria Revenda;20/02/2025 16:38;B
TB QD FF 20X20X0,90X6000;CSP Mercadoria Revenda;24/02/2025 15:55;B
BOBINA GALVALUME  0,40 X 1200 AZM 80;CSP Mercadoria Revenda;21/02/2025 09:45;B
FRETE TERCEIRO;DL Fretes e Carretos;21/02/2025 11:11;B
PAGAMENTO DE DIARIAS;AP Obra Filial MG;21/02/2025 11:33;B
PAGAMENTO DE DIARIAS;DP Salários;21/02/2025 11:49;B
TB RED ZN 38,10X1,10X6000;CSP Mercadoria Revenda;21/02/2025 16:10;B
TB RED FF 38,10X1,20X6000;CSP Mercadoria Revenda;21/02/2025 16:14;B
TB RT FF 40X20X0,90X6000;CSP Mercadoria Revenda;21/02/2025 16:14;B
TB RED FF 38,10X0,90X6000;CSP Mercadoria Revenda;21/02/2025 16:20;B
TB RT FF 40X20X1,20X6000;CSP Mercadoria Revenda;21/02/2025 16:23;B
TB RT FF 150X50X1,50X6000;CSP Mercadoria Revenda;21/02/2025 16:23;B
CH FF 0,90 X 1200 X 3000;CSP Mercadoria Revenda;21/02/2025 16:25;B
CH XDZ 6,30 X 1200 X 3000;CSP Mercadoria Revenda;24/02/2025 07:51;B
CH GR 12,50 X 1500 X 6000;CSP Mercadoria Revenda;24/02/2025 08:10;B
TB RT ZN 70X30X1,10X6000;CSP Mercadoria Revenda;24/02/2025 09:36;B
VIGA W 200X19,3X12000;CSP Mercadoria Revenda;24/02/2025 09:49;B
VIGA W 310X32,7X12000;CSP Mercadoria Revenda;24/02/2025 10:05;B
FRETE TERCEIRO-  PARDAL/KM FECHADO/ C2074;DL Fretes e Carretos;24/02/2025 10:38;B
FRETE TERCEIRO - PARDAL/KM FECHADO/C 2061;DL Fretes e Carretos;24/02/2025 10:44;B
FRETE TERCEIRO- RONALDO/477 KM/C 2079;DL Fretes e Carretos;24/02/2025 10:54;B
FRETE TERCEIRO- RAMON/371 KM/C2070;DL Fretes e Carretos;24/02/2025 10:58;B
FRETE TERCEIRO;DL Fretes e Carretos;24/02/2025 11:01;B
FRETE TERCEIRO- FABIO/150 KM/C 2064;DL Fretes e Carretos;24/02/2025 11:04;B
FRETE TERCEIRO- FABIO/347 KM/C 2073;DL Fretes e Carretos;24/02/2025 11:07;B
FRETE TERCEIRO- FABIO/255 KM/C 2099;DL Fretes e Carretos;24/02/2025 11:10;B
FRETE TERCEIRO - LUIZ/180KM/C 2076;DL Fretes e Carretos;24/02/2025 11:14;B
FRETE TERCEIRO - LUIZ/186 KM/C 2069;DL Fretes e Carretos;24/02/2025 11:16;B
FRETE TERCEIRO- DRAGÃO/190 KM/C 2072;DL Fretes e Carretos;24/02/2025 11:20;B
BOBINA GALVANIZADA 0,47 X 1200  AZ 80;CSP Mercadoria Revenda;24/02/2025 15:50;B
BOBINA GALVANIZADA 0,47 X 1200  AZ 80;CSP Mercadoria Revenda;24/02/2025 15:55;B
BOBINA GALVANIZADA 0,47 X 1200  AZ 80;CSP Mercadoria Revenda;24/02/2025 15:58;B
BOBINA 0,63 PRE PINTADA BRANCO RAL 9003;CSP Mercadoria Revenda;24/02/2025 16:05;B
BOBINA GALVANIZADA 0,40 X 1200  AZ 80;CSP Mercadoria Revenda;24/02/2025 16:18;B
BOBINA GALVANIZADA 0,40 X 1200  AZ 80;CSP Mercadoria Revenda;24/02/2025 16:22;B
BOBINA GALVANIZADA 0,40 X 1200  AZ 80;CSP Mercadoria Revenda;24/02/2025 16:26;B
TB QD FQ 100X100X2,00X6000;CSP Mercadoria Revenda;24/02/2025 16:32;B
TB RED FF 15,87X0,75X6000;CSP Mercadoria Revenda;24/02/2025 16:38;B
TB RT ZN 70X30X1,10X6000;CSP Mercadoria Revenda;24/02/2025 16:50;B
TB RT ZN 70X30X1,10X6000;CSP Mercadoria Revenda;24/02/2025 16:50;B
TB RT ZN 70X30X1,55X6000;CSP Mercadoria Revenda;24/02/2025 16:58;B
TB QD ZN 30X30X1,10X6000;CSP Mercadoria Revenda;24/02/2025 17:17;B
TB RT ZN 40X30X1,10X6000;CSP Mercadoria Revenda;24/02/2025 17:17;B
TB RT ZN 30X20X0,95X6000;CSP Mercadoria Revenda;24/02/2025 17:26;B
TB RT ZN 50X30X1,10X6000;CSP Mercadoria Revenda;24/02/2025 17:30;B
TB RT ZN 50X30X1,25X6000;CSP Mercadoria Revenda;24/02/2025 17:31;B
TB RT ZN 50X30X1,25X6000;CSP Mercadoria Revenda;25/02/2025 08:21;B
BOBINA GALVANIZADA 0,40 X 1200  AZ 80;CSP Mercadoria Revenda;25/02/2025 08:26;B
TB QD FF 100X100X1,50X6000;CSP Mercadoria Revenda;25/02/2025 08:32;B
TB QD FF 100X100X1,50X6000;CSP Mercadoria Revenda;25/02/2025 08:45;B
TB RED FF 15,87X0,75X6000;CSP Mercadoria Revenda;25/02/2025 09:00;B
TB QD FF 30X30X1,20X6000;CSP Mercadoria Revenda;25/02/2025 09:02;B
TB QD FF 30X30X1,20X6000;CSP Mercadoria Revenda;25/02/2025 09:03;B
TB QD FF 20X20X0,90X6000;CSP Mercadoria Revenda;25/02/2025 09:07;B
TB RT ZN 30X20X1,10X6000;CSP Mercadoria Revenda;25/02/2025 09:11;B
TB RED FF 15,87X0,90X6000;CSP Mercadoria Revenda;25/02/2025 09:21;B
TB RED FF 25,40X1,50X6000;CSP Mercadoria Revenda;25/02/2025 09:21;B
VIGA W 150X18x12000;CSP Mercadoria Revenda;25/02/2025 09:33;B
VIGA W 200X15x12000;CSP Mercadoria Revenda;25/02/2025 09:33;B
VIGA W 200X26,6X6000;CSP Mercadoria Revenda;25/02/2025 09:33;B
TB QD FF  80X80X1,20X6000;CSP Mercadoria Revenda;25/02/2025 09:47;B
TB QD FF  80X80X1,50X6000;CSP Mercadoria Revenda;25/02/2025 09:47;B
TB RED FQ 50,80X2,25X6000;CSP Mercadoria Revenda;25/02/2025 10:06;B
TB RED FF 50,80X1,50X6000;CSP Mercadoria Revenda;25/02/2025 10:06;B
TB QD FF  80X80X1,50X6000;CSP Mercadoria Revenda;25/02/2025 10:31;B
TB RT FQ 100X50X2,00X6000;CSP Mercadoria Revenda;25/02/2025 10:31;B
TB QD FF 30X30X1,50X6000;CSP Mercadoria Revenda;25/02/2025 10:31;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;25/02/2025 10:42;B
CH FQ 2,65 X 1200 X 3000;CSP Mercadoria Revenda;25/02/2025 11:16;B
PERFIL U 75X40X2,65X6000;CSP Mercadoria Revenda;25/02/2025 11:33;B
FRETE TERCEIRO- DRAGÃO/KM 455/C 2108;DL Fretes e Carretos;25/02/2025 14:32;B
FRETE TERCEIRO-CRISTIANO/KM 728/C 2094;DL Fretes e Carretos;25/02/2025 14:37;B
PERFIL UE 100X40X15X2,00X6000;CSP Mercadoria Revenda;26/02/2025 11:40;B
TB QD ZN 15X15X1,25X6000;CSP Mercadoria Revenda;26/02/2025 11:44;B
TB QD ZN 15X15X1,25X6000;CSP Mercadoria Revenda;26/02/2025 11:48;B
TB RT ZN 30X20X0,95X6000;CSP Mercadoria Revenda;26/02/2025 11:53;B
BOBINA GALVANIZADA 0,40 X 1200  AZ 80;CSP Mercadoria Revenda;26/02/2025 12:00;B
BOBINA GALVANIZADA 0,47 X 1200  AZ 80;CSP Mercadoria Revenda;26/02/2025 13:24;B
TB QD FF 20X20X0,90X6000;CSP Mercadoria Revenda;26/02/2025 13:36;B
TB QD FF 20X20X1,20X6000;CSP Mercadoria Revenda;26/02/2025 13:41;B
TB QD FF 30X30X1,50X6000;CSP Mercadoria Revenda;26/02/2025 13:41;B
PERFIL U 75X40X3,00X6000;CSP Mercadoria Revenda;26/02/2025 14:20;B
PAGAMENTO DE DIARIAS;DP Salários;26/02/2025 14:18;B
PERFIL U 75X40X3,00X6000;CSP Mercadoria Revenda;26/02/2025 14:20;B
TB RT ZN 40X30X1,10X6000;CSP Mercadoria Revenda;26/02/2025 16:57;B
TB RT ZN 40X30X1,10X6000;CSP Mercadoria Revenda;26/02/2025 16:57;B
TB RT ZN 30X20X0,95X6000;CSP Mercadoria Revenda;26/02/2025 16:56;B
TB RT ZN 30X20X0,95X6000;CSP Mercadoria Revenda;26/02/2025 17:02;B
TB RT ZN 30X20X0,95X6000;CSP Mercadoria Revenda;26/02/2025 17:02;B
PERFIL UE 75X40X15X2,00X6000;CSP Mercadoria Revenda;26/02/2025 17:07;B
AR CONDICIONADO;AP Móveis;27/02/2025 10:34;B
TB QD FF 20X20X1,20X6000;CSP Mercadoria Revenda;27/02/2025 11:17;B
TB RED FQ 50,80X2,00X6000;CSP Mercadoria Revenda;27/02/2025 11:18;B
TB RED FQ 50,80X2,00X6000;CSP Mercadoria Revenda;27/02/2025 11:33;B
BOBINA GALVANIZADA 0,47 X 1200  AZ 80;CSP Mercadoria Revenda;27/02/2025 13:25;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;27/02/2025 13:29;B
PERFIL U 100X40X2,25X6000;CSP Mercadoria Revenda;27/02/2025 13:47;B
PERFIL U 100X40X3,00X6000;CSP Mercadoria Revenda;27/02/2025 13:47;B
PERFIL UE 75X40X15X2,25X6000;CSP Mercadoria Revenda;27/02/2025 13:47;B
TB RT FF 100X50X1,50X6000;CSP Mercadoria Revenda;27/02/2025 14:19;B
TB RT ZN 30X20X0,80X6000;CSP Mercadoria Revenda;28/02/2025 11:33;B
PERFIL U 75X40X2,00X6000;CSP Mercadoria Revenda;28/02/2025 11:35;B
TB RT ZN 30X20X0,80X6000;CSP Mercadoria Revenda;28/02/2025 11:43;B
TB RT ZN 30X20X0,80X6000;CSP Mercadoria Revenda;28/02/2025 11:43;B
TB QD ZN 20X20X1,25X6000;CSP Mercadoria Revenda;28/02/2025 11:45;B
TB QD ZN 20X20X1,25X6000;CSP Mercadoria Revenda;28/02/2025 11:45;B
TB RT ZN 30X20X0,80X6000;CSP Mercadoria Revenda;28/02/2025 11:48;B
TB RT ZN 30X20X0,80X6000;CSP Mercadoria Revenda;28/02/2025 11:50;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;28/02/2025 11:53;B
VALE ALIMENTAÇÃO;DP Vale-Alimentação;28/02/2025 11:54;B
PAGAMENTO DE DIARIAS;AP Obra Filial MG;28/02/2025 13:25;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;28/02/2025 13:35;B
TB QD FQ 80X80X2,00X6000;CSP Mercadoria Revenda;28/02/2025 13:38;B
TB QD FQ 80X80X2,65X6000;CSP Mercadoria Revenda;28/02/2025 13:38;B
TB QD FQ 100X100X2,00X6000;CSP Mercadoria Revenda;28/02/2025 13:38;B
TB RT FQ 70X30X2,00X6000;CSP Mercadoria Revenda;28/02/2025 13:38;B
TB QD FF  80X80X1,50X6000;CSP Mercadoria Revenda;28/02/2025 13:42;B
PRESTAÇÃO DE SERVIÇO - INVESTIMENTO DE APLICAÇÕES FINANCEIRAS;DA Sistema de Consulta Financeira;28/02/2025 13:47;B
CH FQ 2,00 X 1200 X 3000;CSP Mercadoria Revenda;28/02/2025 13:47;B
CH FQ 2,65 X 1200 X 3000;CSP Mercadoria Revenda;28/02/2025 13:47;B
CH FQ 3,00 X 1500 X 3000;CSP Mercadoria Revenda;28/02/2025 13:49;B
TB RT ZN 30X20X0,80X6000;CSP Mercadoria Revenda;28/02/2025 15:06;B
TB RT FF 60X40X1,20X6000;CSP Mercadoria Revenda;28/02/2025 15:09;B
FRETE TERCEIRO- CRISTIANO/ 436 KM/ C 2143;DL Fretes e Carretos;05/03/2025 09:12;B
FRETE TERCEIRO- PARDAL/ KM FECHADO/ C 2138;DL Fretes e Carretos;05/03/2025 09:15;B
FRETE TERCEIRO- RONALDO/ 396 KM/ C 2129;DL Fretes e Carretos;05/03/2025 09:19;B
FRETE TERCEIRO- FABIO/ 374 KM/ C 2118;DL Fretes e Carretos;05/03/2025 09:22;B
FRETE TERCEIRO- FABIO/ 923 KM/ C 2130;DL Fretes e Carretos;05/03/2025 09:24;B
FRETE TERCEIRO- CRISTIANO/ 480 KM/ C 2110;DL Fretes e Carretos;05/03/2025 09:26;B
FRETE TERCEIRO- PARDAL/ KM FECHADO/ C 2103;DL Fretes e Carretos;05/03/2025 09:29;B
FRETE TERCEIRO- LUIZ/ 593 KM/ C 2121;DL Fretes e Carretos;05/03/2025 09:31;B
FRETE TERCEIRO- RONILDO/ 448 KM/ C 2116;DL Fretes e Carretos;05/03/2025 09:34;B
FRETE TERCEIRO- PEDAGIO RONILDO;DL Fretes e Carretos;05/03/2025 09:35;B
FRETE TERCEIRO- DRAGÃO/ 553 KM/ C 2155;DL Fretes e Carretos;05/03/2025 09:39;B
FRETE TERCEIRO- NORA/ 544 KM/ C 2124;DL Fretes e Carretos;05/03/2025 09:48;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;05/03/2025 10:30;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;05/03/2025 10:35;B
PERFIL U 75X40X2,65X6000;CSP Mercadoria Revenda;05/03/2025 10:43;B
TB RT FF 150X50X1,50X6000;CSP Mercadoria Revenda;05/03/2025 10:51;B
PERFIL U 75X40X2,00X6000;CSP Mercadoria Revenda;05/03/2025 11:13;B
PERFIL UE 75X40X15X2,25X6000;CSP Mercadoria Revenda;05/03/2025 11:13;B
TB QD FF 40X40X1,50X6000;CSP Mercadoria Revenda;05/03/2025 11:16;B
PAGAMENTO DE DIARIAS;DP Salários;05/03/2025 13:56;B
PAGAMENTO DE DIARIAS;DP Salários;05/03/2025 13:58;B
FRETE TERCEIRO- DRAGÃO/ 360 KM/ C 2171;DL Fretes e Carretos;05/03/2025 15:11;B
FRETE TERCEIRO- RONILDO/ 355 KM/ C 2159;DL Fretes e Carretos;05/03/2025 15:44;B
FRETE TERCEIRO- PEDAGIO RONILDO;DL Fretes e Carretos;05/03/2025 15:44;B
FRETE TERCEIRO- RONALDO/ 351 KM/ C 2142;DL Fretes e Carretos;05/03/2025 15:53;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;06/03/2025 08:07;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;06/03/2025 08:14;B
FRETE TERCEIRO- RODRIGO/ 611 KM/ C 2152;DL Fretes e Carretos;06/03/2025 08:19;B
FRETE TERCEIRO- ERNESTO/ 542 KM/ C 2120;DL Fretes e Carretos;06/03/2025 08:28;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;06/03/2025 08:36;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;06/03/2025 08:36;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;06/03/2025 08:37;B
TB QD ZN 15X15X1,25X6000;CSP Mercadoria Revenda;06/03/2025 08:44;B
TB QD FF 50X50X1,50X6000;CSP Mercadoria Revenda;06/03/2025 08:49;B
SERVIÇOS PRESTADOS- PONTO ELETRONICO MJ DAVANCO;DA Sistema de Gestão;06/03/2025 09:55;B
SERVIÇOS PRESTADOS;DA Sistema de Consulta Financeira;06/03/2025 09:58;B
TB QD ZN 15X15X0,95X6000;CSP Mercadoria Revenda;06/03/2025 16:46;B
PAGAMENTO DE DIARIAS;AP Obra Filial MG;07/03/2025 08:34;B
TB RED ZN 25,40X0,95X6000;CSP Mercadoria Revenda;07/03/2025 09:38;B
TB QD ZN 25X25X1,25X6000;CSP Mercadoria Revenda;07/03/2025 09:43;B
TB RT ZN 50X20X1,10X6000;CSP Mercadoria Revenda;07/03/2025 09:43;B
CH FF 1,20 X 1200 X 2500;CSP Mercadoria Revenda;07/03/2025 09:55;B
CH FF 1,50 X 1200 X 2000;CSP Mercadoria Revenda;07/03/2025 09:56;B
CH XDZ 3,00 X 1200 X 3000;CSP Mercadoria Revenda;11/03/2025 08:04;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;07/03/2025 10:20;B
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;07/03/2025 10:25;B
SERVIÇOS PRESTADOS- ELABORAÇÃO DE DOCUMENTOS DE SST+ ENVIOS AO E-SOCIAL;DP Saúde Ocupacional/Segurança Trabalho;07/03/2025 10:31;B
PERFIL UE 100X40X15X2,65X6000;CSP Mercadoria Revenda;07/03/2025 10:34;B
TB QD ZN 25X25X1,25X6000;CSP Mercadoria Revenda;07/03/2025 10:46;B
TB QD FF 40X40X0,90X6000;CSP Mercadoria Revenda;07/03/2025 10:56;B
TB QD FF 40X40X0,90X6000;CSP Mercadoria Revenda;07/03/2025 10:56;B
TB QD ZN 25X25X1,10X6000;CSP Mercadoria Revenda;07/03/2025 11:05;B
TB QD ZN 40X40X1,25X6000;CSP Mercadoria Revenda;07/03/2025 11:06;B
TB QD ZN 40X40X0,95X6000;CSP Mercadoria Revenda;07/03/2025 11:14;B
TB QD ZN 20X20X0,80X6000;CSP Mercadoria Revenda;07/03/2025 11:36;B
TB QD ZN 20X20X0,80X6000;CSP Mercadoria Revenda;07/03/2025 11:36;B
TB QD ZN 20X20X0,80X6000;CSP Mercadoria Revenda;07/03/2025 11:49;B
TB QD ZN 20X20X0,95X6000;CSP Mercadoria Revenda;07/03/2025 12:00;B
TB QD ZN 20X20X0,95X6000;CSP Mercadoria Revenda;07/03/2025 12:01;B
PAGAMENTO DE DIARIAS;DP Salários;07/03/2025 12:59;B
TB QD FF 30X30X1,20X6000;CSP Mercadoria Revenda;07/03/2025 13:30;B
TB QD FF  80X80X1,50X6000;CSP Mercadoria Revenda;07/03/2025 13:44;B
TB QD FF  80X80X1,20X6000;CSP Mercadoria Revenda;07/03/2025 13:48;B
TB RT FF 40X20X1,20X6000;CSP Mercadoria Revenda;07/03/2025 13:48;B
TB RT ZN 30X20X1,10X6000;CSP Mercadoria Revenda;07/03/2025 13:56;B
TB QD ZN 20X20X0,95X6000;CSP Mercadoria Revenda;07/03/2025 13:57;B
TB RT ZN 40X20X0,80X6000;CSP Mercadoria Revenda;07/03/2025 14:26;B
FRETE TERCEIRO- NORA/ 666 KM/ C 2137;DL Fretes e Carretos;07/03/2025 15:45;B
FRETE TERCEIRO;DL Fretes e Carretos;07/03/2025 16:50;B
CHIP PRE PAGO - PORTARIA;DA Despesas de Uso/Consumo;10/03/2025 08:56;B
CH GR 50,25 X 2450 X 12000;CSP Mercadoria Revenda;10/03/2025 11:46;B
CH GR 44,55 X 2455 X 12000;CSP Mercadoria Revenda;10/03/2025 11:48;B
CH GR 50 X 2445 X 6005;CSP Mercadoria Revenda;10/03/2025 11:50;B
CH GR 25,40 X 2305 X 11310;CSP Mercadoria Revenda;10/03/2025 11:53;B
TB QD FQ 40X40X2,65X6000;CSP Mercadoria Revenda;10/03/2025 15:05;B
TB QD FQ 50X50X2,65X6000;CSP Mercadoria Revenda;10/03/2025 15:07;B
TB RT ZN 80X40X1,25X6000;CSP Mercadoria Revenda;10/03/2025 15:22;B
TB RT ZN 80X40X1,25X6000;CSP Mercadoria Revenda;10/03/2025 15:22;B
TB QD FF 30X30X1,50X6000;CSP Mercadoria Revenda;10/03/2025 15:32;B
TB QD FF 60X60X1,50X6000;CSP Mercadoria Revenda;10/03/2025 15:33;B
TB RT FF 80X40X1,50X6000;CSP Mercadoria Revenda;10/03/2025 15:33;B
PERFIL UE 75X40X15X2,00X6000;CSP Mercadoria Revenda;10/03/2025 15:40;B
TB QD FF 40X40X1,50X6000;CSP Mercadoria Revenda;10/03/2025 15:53;B
TB RT FF 150X50X1,50X6000;CSP Mercadoria Revenda;10/03/2025 15:53;B
TB RT FF 150X50X1,50X6000;CSP Mercadoria Revenda;10/03/2025 15:53;B
PERFIL U 100X40X2,65X6000;CSP Mercadoria Revenda;13/03/2025 09:04;B
PERFIL U 100X40X2,00X6000;CSP Mercadoria Revenda;10/03/2025 16:51;B
PERFIL U 75X40X2,00X6000;CSP Mercadoria Revenda;13/03/2025 09:04;B
PERFIL U 75X40X2,25X6000;CSP Mercadoria Revenda;10/03/2025 16:51;B
PERFIL U 75X40X3,00X6000;CSP Mercadoria Revenda;10/03/2025 16:51;B
PERFIL U 75X40X2,25X6000;CSP Mercadoria Revenda;10/03/2025 16:51;B
PERFIL UE 100X40X15X2,25X6000;CSP Mercadoria Revenda;10/03/2025 17:20;B
TB QD ZN 15X15X0,95X6000;CSP Mercadoria Revenda;10/03/2025 17:23;B
TB RT ZN 50X30X0,95X6000;CSP Mercadoria Revenda;10/03/2025 17:24;B
TB RED FF 38,10X1,50X6000;CSP Mercadoria Revenda;11/03/2025 07:58;B
TB RED FQ 38,10X2,00X6000;CSP Mercadoria Revenda;11/03/2025 07:58;B
TB QD FQ 100X100X2,00X6000;CSP Mercadoria Revenda;11/03/2025 07:58;B
TB QD FF 40X40X1,50X6000;CSP Mercadoria Revenda;11/03/2025 08:16;B
TB RED FQ 25,40X2,00X6000;CSP Mercadoria Revenda;11/03/2025 08:17;B
CH FF 1,20 X 1200 X 2500;CSP Mercadoria Revenda;11/03/2025 09:11;B
CH FF 1,20 X 1200 X 3000;CSP Mercadoria Revenda;11/03/2025 09:11;B
TB RED FF 25,40X1,50X6000;CSP Mercadoria Revenda;11/03/2025 10:16;B
TB RED FF 38,10X1,50X6000;CSP Mercadoria Revenda;11/03/2025 10:16;B
TB QD FF 60X60X1,50X6000;CSP Mercadoria Revenda;11/03/2025 10:16;B
TB RT FQ 80X40X2,00X6000;CSP Mercadoria Revenda;11/03/2025 10:24;B
TB RED ZN 50,80X1,55X6000;CSP Mercadoria Revenda;11/03/2025 16:32;B
TB QD ZN 20X20X0,80X6000;CSP Mercadoria Revenda;11/03/2025 16:32;B
TB RT ZN 60X40X1,10X6000;CSP Mercadoria Revenda;11/03/2025 16:33;B
TB QD FF 40X40X1,50X6000;CSP Mercadoria Revenda;11/03/2025 16:54;B
TB RED FF 50,80X1,20X6000;CSP Mercadoria Revenda;11/03/2025 16:54;B
PERFIL U 75X40X2,25X6000;CSP Mercadoria Revenda;12/03/2025 10:03;B
SERVIÇOS PRESTADOS - LAVAGEM;DL Limpeza Veicular;12/03/2025 13:58;B
SERVIÇOS PRESTADOS;DL Manutenção de Caminhões;12/03/2025 14:07;B
SERVIÇOS PRESTADOS - EXAMES OCUPACIONAIS;DP Saúde Ocupacional/Segurança Trabalho;12/03/2025 14:34;B
TB RT FF 60X40X1,50X6000;CSP Mercadoria Revenda;12/03/2025 17:18;B
TB RED FF 25,40X1,50X6000;CSP Mercadoria Revenda;13/03/2025 08:08;B
TB RT FF 100X50X1,50X6000;CSP Mercadoria Revenda;13/03/2025 08:08;B
TB RED FQ 25,40X2,00X6000;CSP Mercadoria Revenda;13/03/2025 08:24;B
TB QD FF 50X50X1,50X6000;CSP Mercadoria Revenda;13/03/2025 08:25;B
CH GR 4,75 X 1200 X 6000;CSP Mercadoria Revenda;13/03/2025 15:21;B
CH GR 6,30 X 1500 X 3000;CSP Mercadoria Revenda;13/03/2025 15:23;B
CH FF 0,90 X 1200 X 3000;CSP Mercadoria Revenda;13/03/2025 15:26;B
CH XDZ 2,65 X 1200 X 3000;CSP Mercadoria Revenda;13/03/2025 15:29;B
CH XDZ 3,00 X 1200 X 3000;CSP Mercadoria Revenda;13/03/2025 15:29;B
TB RT ZN 40X20X1,25X6000;CSP Mercadoria Revenda;13/03/2025 15:26;B
TB RT FF 30X20X1,50X6000;CSP Mercadoria Revenda;13/03/2025 15:40;B
TB RT FF 40X20X1,50X6000;CSP Mercadoria Revenda;13/03/2025 15:41;B
TB RT FF 40X30X1,50X6000;CSP Mercadoria Revenda;13/03/2025 15:40;B
PERFIL UE 100X50X17X2,25X6000;CSP Mercadoria Revenda;14/03/2025 14:31;B
PERFIL U 75X40X2,25X6000;CSP Mercadoria Revenda;13/03/2025 16:41;B
TB RT ZN 40X20X0,80X6000;CSP Mercadoria Revenda;13/03/2025 17:15;B
TB RT ZN 40X20X0,80X6000;CSP Mercadoria Revenda;13/03/2025 17:25;B
TB QD FF 60X60X1,50X6000;CSP Mercadoria Revenda;14/03/2025 08:00;B
PERFIL UE 100X50X17X2,25X6000;CSP Mercadoria Revenda;14/03/2025 08:05;B
TB RED FF 15,87X0,75X6000;CSP Mercadoria Revenda;14/03/2025 08:12;B
TB QD FF 20X20X1,50X6000;CSP Mercadoria Revenda;14/03/2025 08:16;B
TB QD FF 60X60X1,50X6000;CSP Mercadoria Revenda;14/03/2025 08:29;B
TB QD FF 60X60X1,50X6000;CSP Mercadoria Revenda;14/03/2025 08:30;B
TB RT ZN 40X20X1,25X6000;CSP Mercadoria Revenda;14/03/2025 08:37;B
TB RT ZN 100X50X1,55X6000;CSP Mercadoria Revenda;14/03/2025 09:47;B
TB RT ZN 50X30X1,55X6000;CSP Mercadoria Revenda;14/03/2025 10:02;B
TB RT ZN 50X30X1,10X6000;CSP Mercadoria Revenda;14/03/2025 10:02;B
TB RT ZN 50X30X0,95X6000;CSP Mercadoria Revenda;14/03/2025 10:02;B
TB RT ZN 30X20X0,80X6000;CSP Mercadoria Revenda;14/03/2025 10:02;B
TB RED FF 38,10X0,90X6000;CSP Mercadoria Revenda;14/03/2025 10:17;B
FRETE TERCEIRO - FABIO/610 KM/C 2182;DL Fretes e Carretos;14/03/2025 13:48;B
FRETE TERCEIRO - FABIO/526 KM/C 2227;DL Fretes e Carretos;14/03/2025 14:36;B
FRETE TERCEIRO - FABIO/310 KM/C 2202;DL Fretes e Carretos;14/03/2025 14:37;B
